代码,名称,行业名称
601166,兴业银行,股份制银行Ⅲ
600015,华夏银行,股份制银行Ⅲ
000558,天府文旅,旅游及景区
000796,凯撒旅业,旅游及景区
600706,曲江文旅,旅游及景区
002707,众信旅游,旅游及景区
300144,宋城演艺,旅游及景区
000610,*ST西旅,旅游及景区
600593,大连圣亚,旅游及景区
002627,三峡旅游,旅游及景区
002059,云南旅游,旅游及景区
600138,中青旅,旅游及景区
000524,岭南控股,旅游及景区
900929,锦旅Ｂ股,旅游及景区
603402,陕西旅游,旅游及景区
000688,国城矿业,铅锌
000060,中金岭南,铅锌
000751,锌业股份,铅锌
600338,西藏珠峰,铅锌
000758,中色股份,铅锌
600497,驰宏锌锗,铅锌
002114,罗平锌电,铅锌
603132,金徽股份,铅锌
601020,华钰矿业,铅锌
600531,豫光金铅,铅锌
920634,新威凌,铅锌
600961,株冶集团,铅锌
301118,恒光股份,其他化学原料
000691,*ST亚太,其他化学原料
002648,卫星化学,其他化学原料
920489,佳先股份,其他化学原料
900906,中毅达B,其他化学原料
600423,*ST柳化,其他化学原料
600610,中毅达,其他化学原料
301190,善水科技,其他化学原料
001217,华尔泰,其他化学原料
301069,凯盛新材,其他化学原料
002469,三维化学,其他化学原料
300927,江天化学,其他化学原料
600955,维远股份,其他化学原料
920304,迪尔化工,其他化学原料
603938,三孚股份,其他化学原料
300082,奥克股份,其他化学原料
603113,金能科技,其他化学原料
002109,兴化股份,其他化学原料
600250,南京商旅,贸易Ⅱ
600725,云维股份,贸易Ⅱ
000701,厦门信达,贸易Ⅱ
000151,中成股份,贸易Ⅱ
600128,苏豪弘业,贸易Ⅱ
600287,苏豪时尚,贸易Ⅱ
603071,物产环能,贸易Ⅱ
600981,苏豪汇鸿,贸易Ⅱ
600278,东方创业,贸易Ⅱ
601061,中信金属,贸易Ⅱ
600058,五矿发展,贸易Ⅱ
002072,凯瑞德,贸易Ⅱ
600710,苏美达,贸易Ⅱ
002183,怡 亚 通,贸易Ⅱ
002091,江苏国泰,贸易Ⅱ
600608,*ST沪科,贸易Ⅱ
603395,红四方,复合肥
300387,富邦科技,复合肥
002538,ST司特,复合肥
920159,农大科技,复合肥
002539,云图控股,复合肥
002999,天禾股份,复合肥
002170,芭田股份,复合肥
000902,新洋丰,复合肥
002588,史丹利,复合肥
002470,金正大,复合肥
688669,聚石化学,改性塑料
688219,会通股份,改性塑料
002886,沃特股份,改性塑料
301131,聚赛龙,改性塑料
920066,科拜尔,改性塑料
300644,南京聚隆,改性塑料
301538,骏鼎达,改性塑料
600143,金发科技,改性塑料
300221,银禧科技,改性塑料
300478,杭州高新,改性塑料
920089,禾昌聚合,改性塑料
300538,同益股份,改性塑料
300834,星辉环材,改性塑料
300995,奇德新材,改性塑料
688203,海正生材,改性塑料
002838,道恩股份,改性塑料
002324,普利特,改性塑料
002768,国恩股份,改性塑料
300586,美联新材,改性塑料
301003,江苏博云,改性塑料
920469,富恒新材,改性塑料
300716,ST泉为,改性塑料
002716,湖南白银,白银
000426,兴业银锡,白银
000603,盛达资源,白银
301160,翔楼新材,钢铁
900936,鄂资Ｂ股,钢铁
300881,盛德鑫泰,钢铁
600516,方大炭素,钢铁
001203,大中矿业,钢铁
600295,鄂尔多斯,钢铁
600117,西宁特钢,钢铁
002443,金洲管道,钢铁
002075,沙钢股份,钢铁
002318,久立特材,钢铁
000825,太钢不锈,钢铁
603995,甬金股份,钢铁
000629,钒钛股份,钢铁
000655,金岭矿业,钢铁
000708,中信特钢,钢铁
600507,方大特钢,钢铁
002478,常宝股份,钢铁
600399,抚顺特钢,钢铁
000923,河钢资源,钢铁
601121,宝地矿业,钢铁
600382,广东明珠,钢铁
688186,广大特材,钢铁
600777,*ST新潮,油气开采Ⅱ
000968,蓝焰控股,油气开采Ⅱ
600938,中国海油,油气开采Ⅱ
601969,海南矿业,油气开采Ⅱ
600759,ST洲际,油气开采Ⅱ
900913,国新B股,公用事业
001331,胜通能源,公用事业
600617,国新能源,公用事业
920014,特瑞斯,公用事业
603706,东方环宇,公用事业
603689,皖天然气,公用事业
920010,凯添燃气,公用事业
002911,佛燃能源,公用事业
603080,新疆火炬,公用事业
002700,万憬能源,公用事业
000407,胜利股份,公用事业
605368,蓝天燃气,公用事业
603053,成都燃气,公用事业
002259,升达林业,公用事业
600917,重庆燃气,公用事业
600903,贵州燃气,公用事业
600681,百川能源,公用事业
300483,首华燃气,公用事业
605169,洪通燃气,公用事业
600333,长春燃气,公用事业
002267,陕天然气,公用事业
300332,天壕能源,公用事业
300435,中泰股份,公用事业
601139,深圳燃气,公用事业
603318,水发燃气,公用事业
000669,ST金鸿,公用事业
605090,九丰能源,公用事业
600635,大众公用,公用事业
001299,美能能源,公用事业
000593,德龙汇能,公用事业
600803,新奥股份,公用事业
603393,新天然气,公用事业
601065,江盐集团,纯碱
000707,双环科技,纯碱
000683,博源化工,纯碱
600409,三友化工,纯碱
000822,山东海化,纯碱
600727,鲁北化工,钛白粉
000545,金浦钛业,钛白粉
002601,龙佰集团,钛白粉
002136,安 纳 达,钛白粉
300891,惠云钛业,钛白粉
002145,钛能化学,钛白粉
600249,两面针,洗护用品
603193,润本股份,洗护用品
603059,倍加洁,洗护用品
001328,登康口腔,洗护用品
900942,黄山Ｂ股,自然景区
600576,祥源文旅,自然景区
600054,黄山旅游,自然景区
603099,长白山,自然景区
000888,峨眉山Ａ,自然景区
603136,天目湖,自然景区
300859,西域旅游,自然景区
603199,九华旅游,自然景区
000430,ST张家界,自然景区
000978,桂林旅游,自然景区
002033,丽江股份,自然景区
600749,西藏旅游,自然景区
002159,三特索道,自然景区
600052,东望时代,电力
000803,山高环能,电力
600226,亨通股份,电力
002616,长青集团,电力
600982,宁波能源,电力
600149,廊坊发展,电力
600900,长江电力,电力
600483,福能股份,电力
600505,西昌电力,电力
002893,京能热力,电力
600868,梅雁吉祥,电力
003816,中国广核,电力
000692,惠天热电,电力
600236,桂冠电力,电力
605580,恒盛能源,电力
600719,大连热电,电力
001210,金房能源,电力
002479,富春环保,电力
605011,杭州热电,电力
600886,国投电力,电力
600475,华光环能,电力
601985,中国核电,电力
000883,湖北能源,电力
600116,三峡水利,电力
000631,顺发恒能,电力
600674,川投能源,电力
600969,郴电国际,电力
001376,百通能源,电力
600167,联美控股,电力
000875,电投绿能,电力
600101,明星电力,电力
300335,迪森股份,电力
600025,华能水电,电力
000958,电投产融,电力
000993,闽东电力,电力
600995,南网储能,电力
002039,黔源电力,电力
000722,湖南发展,电力
600644,乐山电力,电力
000601,韶能股份,电力
600452,涪陵电力,电力
600310,广西能源,电力
605162,新中港,电力
002060,广东建工,电力
600979,广安爱众,电力
300040,九洲集团,电力
605028,世茂能源,电力
003035,南网能源,电力
002015,协鑫能科,电力
000615,*ST美谷,医疗美容
000672,上峰水泥,水泥制造
600802,福建水泥,水泥制造
600326,西藏天路,水泥制造
600449,宁夏建材,水泥制造
600425,青松建化,水泥制造
000789,万年青,水泥制造
600585,海螺水泥,水泥制造
000877,天山股份,水泥制造
600668,尖峰集团,水泥制造
601992,金隅集团,水泥制造
600801,华新建材,水泥制造
600678,ST金顶,水泥制造
002233,塔牌集团,水泥制造
000401,金隅冀东,水泥制造
603799,华友钴业,镍
600733,北汽蓝谷,电动乘用车
601127,赛力斯,电动乘用车
002594,比亚迪,电动乘用车
600303,曙光股份,商用车
000868,安凯客车,商用车
000957,中通客车,商用车
600066,宇通客车,商用车
600686,金龙汽车,商用车
002605,姚记科技,游戏Ⅱ
002919,名臣健康,游戏Ⅱ
300459,汤姆猫,游戏Ⅱ
300002,神州泰岳,游戏Ⅱ
300315,掌趣科技,游戏Ⅱ
002174,游族网络,游戏Ⅱ
300299,富春股份,游戏Ⅱ
300031,宝通科技,游戏Ⅱ
002425,凯撒文化,游戏Ⅱ
600715,文投控股,游戏Ⅱ
002517,恺英网络,游戏Ⅱ
300467,迅游科技,游戏Ⅱ
300494,盛天网络,游戏Ⅱ
300043,星辉娱乐,游戏Ⅱ
002558,巨人网络,游戏Ⅱ
603444,吉比特,游戏Ⅱ
002555,三七互娱,游戏Ⅱ
300113,顺网科技,游戏Ⅱ
600633,浙数文化,游戏Ⅱ
603258,电魂网络,游戏Ⅱ
300533,冰川网络,游戏Ⅱ
600892,*ST大晟,游戏Ⅱ
300052,中青宝,游戏Ⅱ
002624,完美世界,游戏Ⅱ
002602,世纪华通,游戏Ⅱ
600375,汉马科技,商用载货车
301039,中集车辆,商用载货车
200550,江  铃Ｂ,商用载货车
600006,东风股份,商用载货车
600418,江淮汽车,商用载货车
000550,江铃汽车,商用载货车
000951,中国重汽,商用载货车
000800,一汽解放,商用载货车
600166,福田汽车,商用载货车
920670,数字人,其他医疗服务
603108,润达医疗,其他医疗服务
603122,合富中国,其他医疗服务
688315,诺禾致源,其他医疗服务
000504,*ST生物,其他医疗服务
920982,锦波生物,医美耗材
300896,爱美客,医美耗材
688363,华熙生物,医美耗材
300673,佩蒂股份,宠物食品
920419,路斯股份,宠物食品
301498,乖宝宠物,宠物食品
002891,中宠股份,宠物食品
600901,江苏金租,租赁
000415,渤海租赁,租赁
603300,海南华铁,租赁
000792,盐湖股份,钾肥
000408,藏格矿业,钾肥
000893,亚钾国际,钾肥
002545,东方铁塔,钾肥
300413,芒果超媒,视频媒体
600586,金晶科技,玻璃玻纤
002613,北玻股份,玻璃玻纤
600293,三峡新材,玻璃玻纤
900918,耀皮Ｂ股,玻璃玻纤
600819,耀皮玻璃,玻璃玻纤
000012,南  玻Ａ,玻璃玻纤
200012,南  玻Ｂ,玻璃玻纤
601636,旗滨集团,玻璃玻纤
600876,凯盛新能,玻璃玻纤
603650,彤程新材,橡胶助剂
300121,阳谷华泰,橡胶助剂
603533,掌阅科技,文字媒体
300364,中文在线,文字媒体
001289,龙源电力,风力发电
600163,中闽能源,风力发电
600905,三峡能源,风力发电
000507,珠海港,风力发电
000595,*ST宝实,风力发电
002053,云南能投,风力发电
001258,立新能源,风力发电
600930,华电新能,风力发电
601619,嘉泽新能,风力发电
600956,新天绿能,风力发电
603693,江苏新能,风力发电
000862,银星能源,风力发电
000537,绿发电力,风力发电
601016,节能风电,风力发电
000155,川能动力,风力发电
000717,中南股份,普钢
601686,友发集团,普钢
603878,武进不锈,普钢
002110,三钢闽光,普钢
000778,新兴铸管,普钢
600231,凌钢股份,普钢
600331,宏达股份,磷肥及磷化工
600078,澄星股份,磷肥及磷化工
600096,云天化,磷肥及磷化工
300505,川金诺,磷肥及磷化工
002312,川发龙蟒,磷肥及磷化工
600470,六国化工,磷肥及磷化工
603077,和邦生物,磷肥及磷化工
600141,兴发集团,磷肥及磷化工
002895,川恒股份,磷肥及磷化工
600581,*ST八钢,板材
600282,南钢股份,板材
601005,重庆钢铁,板材
600808,马钢股份,板材
600307,酒钢宏兴,板材
600022,山东钢铁,板材
000898,鞍钢股份,板材
600010,包钢股份,板材
600782,新钢股份,板材
600019,宝钢股份,板材
000761,本钢板材,板材
000959,首钢股份,板材
200761,本钢板Ｂ,板材
600126,杭钢股份,板材
600569,安阳钢铁,板材
000709,河钢股份,板材
000932,华菱钢铁,板材
601003,柳钢股份,板材
920640,富士达,通信线缆及配套
300913,兆龙互连,通信线缆及配套
300563,神宇股份,通信线缆及配套
000586,汇源通信,通信线缆及配套
600105,永鼎股份,通信线缆及配套
688143,长盈通,通信线缆及配套
600487,亨通光电,通信线缆及配套
603042,华脉科技,通信线缆及配套
600522,中天科技,通信线缆及配套
601869,长飞光纤,通信线缆及配套
002491,通鼎互联,通信线缆及配套
000070,特发信息,通信线缆及配套
900934,锦江Ｂ股,酒店餐饮
000428,华天酒店,酒店餐饮
600258,首旅酒店,酒店餐饮
301073,君亭酒店,酒店餐饮
600754,锦江酒店,酒店餐饮
601007,金陵饭店,酒店餐饮
600509,天富能源,火力发电
000543,皖能电力,火力发电
001286,陕西能源,火力发电
600023,浙能电力,火力发电
600011,华能国际,火力发电
600642,申能股份,火力发电
600027,华电国际,火力发电
200037,深南电B,火力发电
600578,京能电力,火力发电
600021,上海电力,火力发电
600863,华能蒙电,火力发电
000037,深南电A,火力发电
600157,永泰能源,火力发电
000690,宝新能源,火力发电
600780,通宝能源,火力发电
000027,深圳能源,火力发电
002608,江苏国信,火力发电
600098,广州发展,火力发电
200539,粤电力Ｂ,火力发电
000966,长源电力,火力发电
600795,国电电力,火力发电
000600,建投能源,火力发电
600575,淮河能源,火力发电
601991,大唐发电,火力发电
000531,穗恒运Ａ,火力发电
900937,华电B股,火力发电
000899,赣能股份,火力发电
000767,晋控电力,火力发电
000791,甘肃能源,火力发电
600744,华银电力,火力发电
600396,华电辽能,火力发电
000539,粤电力Ａ,火力发电
600726,华电能源,火力发电
001896,豫能控股,火力发电
000731,四川美丰,氮肥
600691,潞化科技,氮肥
000422,湖北宜化,氮肥
600426,华鲁恒升,氮肥
600227,赤天化,氮肥
000912,泸天化,氮肥
600439,瑞贝卡,其他饰品
600735,ST新华锦,其他饰品
300125,*ST聆达,光伏发电
002617,露笑科技,光伏发电
002256,兆新股份,光伏发电
002480,新筑股份,光伏发电
601908,京运通,光伏发电
603105,芯能科技,光伏发电
002218,拓日新能,光伏发电
300317,珈伟新能,光伏发电
000591,太阳能,光伏发电
002310,东方新能,光伏发电
600032,浙江新能,光伏发电
601778,晶科科技,光伏发电
600821,金开新能,光伏发电
000721,西安饮食,餐饮
002186,全 聚 德,餐饮
002306,*ST云网,餐饮
605108,同庆楼,餐饮
600684,珠江股份,房地产综合服务
603256,宏和科技,玻纤制造
601112,振石股份,玻纤制造
002080,中材科技,玻纤制造
300196,长海股份,玻纤制造
600176,中国巨石,玻纤制造
605006,山东玻纤,玻纤制造
002201,九鼎新材,玻纤制造
301526,国际复材,玻纤制造
603031,安孚科技,蓄电池及其他电池
